address,year,day,length,weight,count,looped,neighbors,income,label
1Pq34JkzmyZ8d7ovb9nEsxF6ZiEFEzREjf,2013,60,88,0.0028547551081774,48,0,2,6960281131.0,white
1PNkbz22YtP89xkTZeQRw621nUHkv2BTb5,2014,71,144,1.39304145511327,1238,1,3,298315164.0,paduaCryptoWall
1fC3hv56wJtte4QjBEUomq1oCdE5H33sA,2016,315,0,0.5,1,0,2,80000000.0,princetonCerber
1JscVr1Bstfz8bnp3RjCLeDVSJCqsC9spK,2012,57,0,0.5,1,0,1,14409462820.0,white
1iBXaQ4E1ggXsPEyiyQPxLyXgm718mjjA,2013,255,2,0.5,1,0,2,108851104.0,white
17s851LXJpxWkhCUJmkstPpcWzkMpi5woC,2016,163,10,0.0166666666666667,1,0,2,120000000.0,montrealCryptXXX
1PygH4zNKdM3WqRzwtRgp38rfsSo9BVJiD,2012,258,100,0.125000000004569,2122,0,2,666439200.0,white
1LPzWE8mQSK7NTLkVbRvUn39pDsETLfiAr,2013,283,12,0.09375,6,0,1,200000000.0,montrealCryptoLocker
3FB2heiemHqqftsatfXNpM3mPHvcWY1xfT,2015,331,0,1.0,1,0,2,1665627797.0,white
1AmAET5NZXgj4QtqNFKgjD1AaETZuAfowr,2016,195,144,0.555183938548926,5083,1185,1,250000000.0,princetonLocky
17jhqqkfgh9uF45QQiCSsc4U3cD4K4jCKn,2013,183,58,0.0625,1,0,2,1889564110.0,white
13BFUvnS5pk4CpkhPEzXhb4ZAEsD89e4KB,2016,348,134,0.0597687322829327,88,0,2,2070331163.0,white
15VLNcbohAKUqNQL9fM7kLdmNkZJnaR7EH,2015,176,144,0.0017056184598451,1142,0,1,208000000.0,paduaCryptoWall
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,288,2,0.0333333333333333,1,0,2,286000000.0,paduaCryptoWall
18MSpEEDW2bX7cm7XYbaaMDcJE1v78iixU,2014,115,4,0.125,1,0,1,39990000.0,paduaCryptoWall
1DC8Fr68m7bYkGGjfa6khsaNdfmuWciSx9,2014,115,144,0.11195925597381,2040,2011,1,150000000.0,paduaCryptoWall
1H6tD3tTz5gjwnVPgz1LYmrbAM9M1Ekhhe,2014,105,144,0.0003162707503939,1500,955,1,32607800.0,white
12YvBpeTPQJxnxn7btE56BpxKb1Ag64rjt,2016,84,0,0.25,1,0,2,510000000.0,princetonLocky
1CtCUEpZnjkc77mT79LBeDhWhekmwebu6Q,2016,181,144,1.61150758933321,2717,0,2,125000000.0,princetonCerber
1PAxyo5BtPSfTy9SbNhchvRMPNjgtY5cPM,2016,109,4,0.125,1,0,2,125000000.0,princetonCerber
1EGokjTvpUpNkUoN849LZihnBCMvGvwojR,2014,302,144,2.24645873743222e-07,2039,1811,2,100025149.0,white
1DvytraPeEUHSTKRCebk8YidpBqAuin9dm,2016,207,144,0.0173222546974542,2935,0,1,200000000.0,princetonLocky
175zcLEeoKbKMs3hP1UR9NzRHrC4p916NU,2013,239,144,2.63223250364104,861,767,16,7369600000.0,montrealCryptoLocker
1JUSQzZq2DH625RyxgRpk3TxFunyL7HACq,2013,329,0,0.5,1,0,2,300000000.0,white
16swehBnRtd7ZPaQYNUoz1jAcxX7oCQUEZ,2014,40,106,1.0,1,0,2,447156000.0,white
19Z9TWe34FXrpFnXkCnNpgf8EEQuwJas8c,2011,173,4,0.125,1,0,1,3663000000.0,white
17Nj1Ya5dFxZ4VY1ZceHd3hfpKS7P9BXfb,2014,110,48,0.1009765625,2,0,2,602365344.0,paduaCryptoWall
1Q9K34Ns5VcYDCJ7mSNMm6wgbGyT1LxRUv,2015,173,144,0.202383956342911,182,0,1,283430000.0,paduaCryptoWall
1MNiQgnFdhTKe4a5A3cmqTd42bRX2H2TZV,2013,295,20,0.515625,2,0,4,349500000.0,montrealCryptoLocker
1Djqa1JBd2GGqVmeCRGCYNBvWgqEDEuXDY,2011,324,2,0.25,1,0,2,3718105405.0,white
1KuDCTqYUj1DKqDDbp2zRqv3bethBQVG4z,2016,41,144,0.0743412928174781,7823,7505,4,686380982.0,white
1NovhFCsWyCBYcypmZQMZtDLMsRpP1xAHy,2016,210,2,1.0,1,0,2,45259288.0,white
19Gmggmu5MyEKdDWBeKjteauK4kNpabToa,2014,316,144,0.7697895813291,3663,3103,1,36980000.0,white
18NyorjD1vtWcBi45E9P3yzL6jES5Xt3fb,2016,323,0,0.5,1,0,2,80000000.0,princetonCerber
1MvkxCQe8eFAYNk9QxEuAW7Mz5fxE12SFi,2013,201,0,1.0,1,0,2,39444000.0,montrealCryptoLocker
3GVnfEGfFcdz4kckw4Vy5sn5aCnDdwSD6V,2018,30,2,0.25,1,0,2,235390048.0,white
1EQoD8nXK5piqA6GR8TRYaP9JRif4VZ5KP,2016,181,10,0.125,2,0,1,400000000.0,princetonLocky
17zgbFDs7gRoAmFfutigDhVoBZctpPeVAc,2013,170,4,0.125,1,0,2,58720000.0,white
12RJHRoBdV4M8rALFJ1S4hm2Etg9YsPPhw,2014,25,14,0.5,1,0,1,52665381.0,montrealCryptoLocker
1NKD4SKtvLZ7VLLx8HxyophPArYwCtMDUN,2014,175,10,0.0625,1,0,1,199800000.0,paduaCryptoWall
12WZMK8KetUPbgfGyUaGDMHywgWTZqjyWx,2011,204,20,0.033266129032258,33,0,1,100000000.0,white
1GkyPG8nFVBMpQWd57ZX6LweAMeMuxrybv,2016,274,18,0.515625,2,0,1,300000000.0,princetonLocky
33iRHp8BopaNjwk9Mv1fz4CFUZnZfVKBfQ,2018,106,144,0.024219911801077,5579,0,2,44164533.0,white
1DgztwpKbhT2pnNLhqHPp7MJJLvbitd838,2015,26,144,0.0535716423726327,1282,1282,2,38710000.0,white
1PTn2ZdzYM3uob9GpwJVrp6r3MBu8nR8ED,2015,177,14,0.0047433035714285,3,0,2,208000000.0,paduaCryptoWall
177rLjKhyTBtZHnbyi5YcGeBBVu72uEnvP,2016,159,4,0.125,1,0,2,120000000.0,montrealCryptXXX
1MAkzpnrSdnuCMgmdPieJksemMWfMEUVbU,2015,364,144,0.0312594202996251,2960,2743,2,56600000.0,white
1EGQt2hmDQwWridcmyVNv1FDkEMa79jDFT,2013,19,2,0.25,1,0,2,214566000.0,white
1Keskmt285QxckDgP7MW1jghp2ti7Yt8iB,2013,220,0,1.0,2,0,4,350000000.0,white
1AKV4gj8qjqNrUtqMNdZUhkrMJivGgYNJp,2016,221,0,1.0,1,0,1,400000000.0,princetonLocky
1CqixWHobCftrGwEe9VQsLmcNztCrahysV,2015,143,0,1.0,1,0,2,135908900.0,white
38BnWyKkR12GSiuevzbxcq5sLEVDxArfe2,2016,3,36,0.1875,2,0,2,39101567.0,white
12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,2013,254,10,2.25,5,4,6,1856840000.0,montrealCryptoLocker
1AbProQL8xptZrGpDnDZpx7UqoVcTM1cjt,2011,332,6,0.0625,1,0,2,3929323776.0,white
3FDCLcxwf831T6K5yJ48WfKbMiJs7eDvXp,2015,233,144,0.475459679586496,4062,2,2,251472724.0,white
14YqH15EfqHGyrN3oHxoaTbCsn8nYVgnSF,2017,274,14,0.5,1,0,2,375539084.0,white
12bYaLfmQNLJH9ZgYMLNUm8nD8bavVGxSY,2012,172,12,0.0625,1,0,2,4146783214.0,white
3AqXj2coKAFfDFxGbKoRgDtYQsYna6omK2,2018,206,0,1.0,1,0,1,110483946.0,white
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2012,361,36,1.1106477454263,7,0,3,2499000000.0,montrealCryptoLocker
1EpFCyHFv7MaJgjWAPaq84ouhpHwVWfjXo,2014,9,42,2.21117751680252,18,0,1,330000000.0,white
38jCpPqvUv1pyjp6VLCbgUQkvBY8ZA7bgg,2016,101,0,1.0,1,0,2,212390127.0,white
1Mze61W7A8Z7FbimvfcaWckqJtWsgeCR7d,2017,195,2,1.0,1,0,2,149965399.0,white
1EHu1ZpHEkrLEPfDDUvQ3DYgMBNaffy3Yk,2016,76,144,0.287485542139731,966,0,1,50000000.0,princetonLocky
1LoZEV6PqjsWvw9AkAzmLHUs91xyUDKyK3,2014,181,0,1.5,2,0,2,700000000.0,paduaCryptoWall
1NReK8XSHvJmZdHgzSo6jjJQ7t3bw3QcWH,2016,245,0,1.0,1,0,1,100000000.0,princetonLocky
1DawVFwQ8EADFt6G93xTiL46N4UVSHhwxs,2016,147,6,1.5,2,0,4,240000000.0,montrealCryptXXX
1Dy6G2dgm73BhqnawUYiBBs7GtH1NrpWDW,2015,252,10,0.02,1,0,2,46755918.0,white
1NdPaeEVrqE7UVLu8pYKcYxrco3ysKexzK,2016,176,4,1.0,1,0,2,538743501.0,white
1FETvZ7e4DnLeQ4xB3ofXaapyqM5Qetxyg,2012,43,4,0.0075352029867419,20,0,2,761853063.0,white
3DXr7GecJqWyxnDCgruBezJrVtHeY9FiDH,2016,62,144,0.0179081611438356,5551,0,2,4227368833.0,white
15TUWbycJsvw5MGfApS6Ux4tAgL3ag2aNj,2013,120,8,0.03125,1,0,2,100000000.0,montrealCryptoLocker
1MtDWV4fgLPY6P8qMfF3q2VikpjuKxHSPY,2016,211,0,0.0909090909090909,1,0,1,86900138.0,white
1AxRHz8UdMGU8YvyDKXSeQsQrVApWp7zsm,2014,167,8,0.0625,1,0,1,155000000.0,paduaCryptoWall
1NCFLMSARWrGUqkJ94RnDe8mP7fUg9RL8c,2017,40,66,0.001953125,1,0,2,202751781.0,white
17FcePo3ujpJffppHu7kPeDR1jdoBQ83aG,2012,70,4,0.125,1,0,1,13644000000.0,white
15RYxRrqsVBKjndyEWzh7rtJkbposiU3Ui,2012,252,144,0.115789001543552,1125,1125,6,7505100000.0,white
1GSzTGX8iRDfUKMQGQnP7BVzicEzC5sBg3,2016,231,2,0.5,1,0,1,400000000.0,princetonLocky
1LygTHjQtprX5wjjVjNZVCkD9J5ySqxgD9,2016,221,144,0.468076463764184,2968,2,2,600000000.0,montrealDMALocker
16hb5zALx8CQEJcXdW5Z9bKbQxWfdhP4Hc,2016,182,144,0.0263875465929376,5883,0,1,120000000.0,montrealCryptXXX
1GUYqSbaHSsVSCXLGhFHv5f76H1s9znhJd,2014,182,0,0.5,1,0,1,294320905.0,paduaCryptoWall
1H63qAtKqr87sHuVeQ8Rz1FEWQFowti9FL,2013,168,14,0.12890625,2,0,1,78900000.0,white
1KCuNyiXannMAuDc41UT7JaYsuDMmQ9WCT,2014,89,0,0.5,1,0,1,31972245.0,paduaCryptoWall
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,47,0,1.0,1,0,1,374740000.0,montrealCryptoLocker
1KfywNAkCPsK1Rb6nHFpg1xqdX51x59ZQZ,2016,278,144,0.465368910415575,851,10,2,400000000.0,princetonLocky
1Q2atSEEFNKwVNkgJj33Dy8CGRHVySUU2p,2016,312,0,1.0,1,0,1,90000000.0,white
1NUge8Nk63aY4YcCJMBstvTawkd9ec9u4g,2018,168,144,0.589305265910395,2922,0,2,194623418.0,white
3PUUBLY19TqEJxQJwh2K3RDAaA6ukF95tQ,2016,4,144,0.0175672496469601,353,0,2,225549953.0,white
1N1bPsSu4Ywfe4ZhBfjQczF8dE6zD2xppS,2014,157,4,0.5,1,0,2,55974611.0,white
12hvB1mMgbcFpqgx2hr8pYHYB5KEsCwDh8,2015,195,2,0.2,1,0,1,179000000.0,paduaCryptoWall
1MEZHGGWWXt7Zf9EvczxtCBRkMyK3SH2BR,2014,188,6,1.125,2,0,1,270000000.0,paduaCryptoWall
3DapNG7NjWZHQs1M9CdZAjamWmrHvHdSei,2018,290,46,0.000244140625,1,0,2,102978794.0,white
1J8AnmS2KafGGCCzmA3aErzFxPceab4ssi,2014,137,0,1.0,1,0,2,34260000.0,paduaCryptoWall
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,223,2,0.0526315789473684,15,0,1,104831677.0,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,250,8,0.0833333333333333,2,0,2,31745300.0,montrealCryptoLocker
134gyNrUh9LY8U9fxpqVi2rV4EpE2AqeXa,2016,144,0,1.0,1,0,1,120000000.0,montrealCryptXXX
1BTUFP4a5bYoyzp1MCfyaVeY9HCtLiYoME,2013,119,90,3.6379788070917097e-12,1,1,2,2034736100.0,white
1MupvwVkGWDTANB7xEZad6HdpJBJyCBExJ,2013,52,0,1.0,1,0,1,74206900.0,white
15AhED7p9PPGyTyduTHs7Qd6Au3ZvRa2r8,2016,266,4,0.125,1,0,2,200000000.0,princetonCerber
1KCjgzPonFSWqJQH3oexzre2yDb8MbVXgg,2011,85,2,0.25,1,0,1,73000000.0,white
1LPgKoErPUeM92SDY5axJzYCdQbeiRHD6i,2016,232,8,0.03125,1,0,1,300000000.0,montrealDMALocker
1KxJbNGXToPrjAZLUZrr9evMoGvKHaRbgH,2016,78,10,0.015625,1,0,2,50000000.0,princetonLocky
1JKpiM5qp5hSsJks1GmcpG5VjysgbuaEM7,2013,294,2,0.0104166666666667,1,0,2,50000000.0,montrealCryptoLocker
1JFeRdDXpothsyBeGdPjxSdjSfwUjYYcei,2011,262,66,1.19209289550781e-07,43,0,2,1704541114.0,white
1Hg7NvnQbAdrp2BmhZeaz1kri5UUw29ZKk,2016,135,8,0.125,1,0,2,50000000.0,princetonLocky
12rzfsaAJY8GFkjbWqYM5jTFLhkAuzg6dt,2013,301,4,0.125,1,0,2,3724138163.0,white
1PhuGvqkHiVtFe5QthryqSiMKbEvUNzTRa,2017,265,144,0.0704232062984997,561,0,1,179997740.0,white
1AwEd9AxWtN3kcs4FPRrmCgd4KxrWitppa,2018,85,144,5.29104666836148e-05,2940,0,1,39839777.0,white
1NWPcp5PrsHTUb6E6yntkevPsDTmz3PKfA,2016,152,4,0.75,2,0,1,699988389.0,princetonLocky
16ucAymaXwPpMVdXtA4FE9sWQH7RrK4P8v,2014,90,144,1.08806486904149,1577,2,6,8343170000.0,paduaCryptoWall
18CwudVMQQG2Vs92dLhZXpWbTerUYyiuCx,2016,134,106,9.09494701772928e-13,1,0,2,120000000.0,montrealCryptXXX
15gQ5hqshp52vEtYoCAzvoYpeLZ5bNTCz9,2016,215,46,0.0026041666666666,1,0,2,358365851.0,white
1NhG1aTgFYJssTUvJpjbcvgXhFaYUUnU6X,2018,285,10,0.0625,1,0,2,120266617.0,white
19wTNtX2PL53h3eoC6mEQz2gyFwVYYgM1z,2016,203,0,0.5,1,0,1,100000000.0,princetonLocky
1EzxgmkseXmGoEKFLxMhJHtH4UWfLGJ7WX,2015,190,4,0.2,1,0,1,190000000.0,paduaCryptoWall
1EYsfNenmV2CCrZDx539M129M46FiYw5di,2018,191,2,0.142857142857143,1,0,1,34864851.0,white
12UCKjsbJP3TGkeX8bsfWuJ3YYoa76G93c,2016,125,62,2.98023223876953e-08,2,0,1,50000000.0,princetonLocky
1Pg6t3ChcXVvRhHN4XKTHJFSaVFoKmuHH7,2014,13,0,0.0476190476190476,1,0,1,42570635.0,montrealCryptoLocker
1EgTjcEd4roSnZzeNJQ4E5sKNTCpRiKfzE,2014,68,2,0.5,1,0,1,126800000.0,montrealCryptoLocker
1D4Tx3TBLyjmfvoXDbpd9uGbyw2h1GULvq,2017,36,4,0.0833333333333333,1,0,2,80000000.0,princetonCerber
18kFzyW5MRwMwLtfmB9op2xrgcKn8NFrX5,2016,320,40,9.1552734375e-05,2,0,2,100000000.0,princetonCerber
13Zbyi7ggk6RgGGHniB16tNM6DMU8sPZpJ,2015,257,144,0.0066311534976052,3877,3864,2,1572846480.0,white
1JEYZzfyArrfiALcXACYj7obKoSxTQnk9C,2011,301,8,3.20131222943723,14,0,1,2744020680.0,white
19meKc4N2uVQujexzfKG6hSjUFCwtdQf3N,2014,171,6,0.05,1,0,1,100000000.0,paduaCryptoWall
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,333,2,1.0,1,0,1,90000000.0,montrealCryptoLocker
1CCF72JZCP66WWJSSYLf8Eoz9CvKjfgLu1,2014,322,4,0.1,1,0,1,82000000.0,white
1H9mt5gaBjW5QMWQLt19Ye8oXevoucg3mu,2013,139,0,0.5,1,0,2,66000000.0,white
1Lrpv3ENjTDaEkfkE8a1BxS6Rq7u5EcRmL,2016,77,144,0.0431161873216121,4239,0,2,50000000.0,princetonLocky
1LKL7yG4SWgrHo3yzpdaiFwj2mYtQMNtLP,2014,361,2,0.5,1,0,2,36600000.0,white
12uML4YvZxXReomrvmtG6Wmny6co1DSTxM,2016,84,2,0.166666666666667,1,0,2,88885127.0,white
12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,2013,271,4,1.25,2,0,4,2394940000.0,montrealCryptoLocker
14V9XjVzm1ZeavbuWHsGZnL6Jt81L4hNJJ,2017,20,0,0.5,1,0,1,97268600.0,montrealDMALockerv3
1EFessvEaZvCe5vbeWofZgyHxdSs7Zph65,2016,326,18,0.015625,1,0,2,100000000.0,princetonCerber
1Bp1Ya2uFgyqB91LBLkrDha8JxRfaKjjQr,2016,134,144,1.02150563328717,5648,0,4,120000000.0,montrealCryptXXX
15bnkVLeRDcPifs3kosxQcTfTyyzaEYXLv,2014,123,4,0.25,1,0,2,854070000.0,white
16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,2013,210,144,1.0862980505639,1088,3,8,589855296.0,montrealCryptoLocker
16g6DA7k94tGUt3ZeXgk9aXsCVGs8WfmaY,2014,24,4,0.25,1,0,2,143110000.0,white
17kEjwvPSfMvG1mUJB1v946MAkT39FE3q9,2018,123,2,0.5,1,0,1,43302669.0,white
13bUt8zojMGa8JBZtmjucENBFmDy3Xhp9Y,2016,149,16,0.141666666666667,2,0,2,125000000.0,princetonCerber
1rMjt16kxhh4CwLWRCCAi5NiikDG2vi7X,2017,37,2,0.25,1,0,2,75000000.0,princetonCerber
1P9JAamN8hyUDipeM9kbagf8XLRqSqSQQH,2014,115,144,0.660448747656986,1992,4,3,167254221.0,white
1JNpTbXQNa1Bxf644c5fBQLHKLmXbkRRhA,2014,138,82,1.62084545490019,98,97,6,546002100.0,paduaCryptoWall
1PTizVYLYCJKZmoSVDjua3KdSR62Jfztih,2013,262,144,2.97598560988636,1640,1427,13,404682209.0,montrealCryptoLocker
1KMc6AA48Mpw4pGVVcdWXZ2E3WHRUDqLQX,2017,359,2,0.0017361111111111,2,0,2,55639784.0,white
1BrzihNBin5MSRHDrKCZ2JRsVE5ry11Vs,2016,154,0,0.5,1,0,2,188731577.0,princetonCerber
1K6SS3BExUHqHsb82GyfF3FbPE59DXvkuH,2015,273,0,1.0,1,0,2,216000000.0,paduaCryptoWall
1LmbHYiXpiUeY7oUZzHAUY5RBrScreXCDJ,2017,128,28,0.15966796875,11,0,2,149960669.0,white
1DJuwN4Jv95FF7AuzGqZBhEcYT1HN1y3ho,2016,171,16,0.0078125,1,0,2,120000000.0,montrealCryptXXX
1HSM5okvo5yWbAqk1ZE9M7askPqWXCajV2,2014,157,10,0.0153061224489796,5,0,1,42505437.0,paduaCryptoWall
1NBDwzdHMyTT1TsBpYi39FQtmevGKJDzEY,2015,194,0,1.0,1,0,2,100000000.0,white
12QHuAKDCauCcnwyp7NSGbgNZCAAdkqsCM,2015,264,24,3.4435261707989e-05,1,0,1,220000000.0,paduaCryptoWall
1YviZhWHPqM6WmoXEVKeNcqQ7P4bu88dr,2011,210,12,0.130952380952381,22,0,2,3750050000.0,white
1D1y4xjD3aQdPNKXVkcGv5kfZdGJAo8gd5,2016,260,144,0.0706964891906268,2977,0,1,150000000.0,princetonLocky
3A1e1NkkjFxGvxRsee6rHdUrsyX8gGakAr,2016,123,144,0.67176618891751,3338,0,2,122030000.0,white
38aC5BR6NdmZdB2eV7xwDoqALSqw8vfjpe,2015,184,34,0.5,1,0,2,3232932501.0,white
3P9uoCz7cjDPUeNa6FtZbmQfY34FweYpaU,2015,328,0,0.333333333333333,1,0,2,587030000.0,white
1DCPnXKgDQ5fZfL8svZrZLWGFpHspRVK83,2015,135,144,7.51326852670072e-07,1200,0,2,71590000.0,white
1Ew5TDwNkLSPYS4Y35BfnHunSwN3gpipBw,2017,134,144,0.0006714065869651,1229,0,2,1909086665.0,white
1G1NHg5RF5hJ2AwTCrdiqJAiZ7QJBZAXpV,2016,147,2,0.0555555555555556,1,0,2,100000000.0,princetonCerber
19tQAih8mWGB6dQLo8Tkb87fbior8BhiTM,2015,62,4,0.0277777777777778,1,0,2,51550000.0,white
19oiQPHrgeXtKuz5K8Y1wL4N4qWSvnnoLU,2015,160,2,0.25,1,0,2,54148259.0,white
1JRFHsKeLJNk5xditGQNMPGHsjLHHukmdo,2014,171,40,0.556962076822917,20,0,1,49980000.0,paduaCryptoWall
1BLbSqTjmw7STJQkVBtp2yrvAi7q64jh3E,2013,305,0,1.0,1,0,1,1000000000.0,montrealCryptoLocker
333dtE12cd5CSNDTFP69ZshitnSpiQwmx9,2018,157,0,0.2,1,0,1,70931312.0,white
15xtWGKuj6GLWXgYyJUxPH4i6S8R3R9nPy,2017,122,0,0.5,1,0,2,80000000.0,princetonCerber
19wX6oxx562GPxwwHaVa6dAYYCKHe8TuNR,2012,144,0,1.0,1,0,2,2000000000.0,white
185vwvvGji22yKPxdU6wrc711JoxTQMbat,2017,43,22,0.0625,8,0,2,261225296.0,white
3LXv5N2xyckztbgCM7er757EzEfGKi4My2,2016,258,0,1.0,1,0,2,51910097.0,white
1AKjTcJonwf5e4XpX7pNKdZ4tHNQyr7kzM,2014,317,0,1.0,1,0,2,83599964.0,white
1M6q76tZrweYP2QD5FtDrdGAT751eUmgaA,2016,156,22,0.0078125,1,0,1,94730000.0,princetonCerber
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,334,0,1.5,2,0,3,489319279.0,montrealCryptoLocker
1Nb3xNHEtBgfxgCz7HRGRpL6jszpCPE19n,2018,19,0,1.0,1,0,2,203300000.0,white
1MbSn15MZWNbkNWF72KopyQenCV2zdcWvr,2011,196,20,12.03125,13,0,26,115360992327.0,white
171GphvaNdyzgZjrSTfS6nUbEBtDkHP9uD,2018,190,84,0.0118005831810094,15,0,2,1135859037.0,white
1JS6h2iYWAJppYt7FJCYRs5jsXLMg3sK8D,2011,299,14,0.0625,1,0,2,2412652571.0,white
1LgUbSzXGmy4gKv6zYKXYpuvdZX8kemGNF,2016,337,6,0.125,1,0,2,131180000.0,princetonCerber
1Kb4XnnPECqVBN9FMQJEn1EgCb99ZQFv3,2016,73,2,1.0,1,0,2,2928712662.0,white
13p5iQkqBEVgKmPeJqEL2LBRS44PjX1dZL,2015,110,144,58.8789199902738,3147,3146,88,404400000000.0,white
1iNy4TeW5zJ4ig8NttCZZNB9WEnBD7jbj,2016,307,10,0.125,1,0,2,72080000.0,princetonCerber
1HB6NGyUKgNogKH3tQPb6YPpKbjCa4eJv7,2016,284,0,0.5,1,0,1,494628000.0,white
1J3PyPq32RttejT5JdbzjCqaQAVEJqu5w,2011,177,0,1.0,1,0,2,40000000.0,white
1BiWJ1kU31U55L7V8UQDyHaTCjB1XT7EQB,2016,244,0,0.5,1,0,1,200000000.0,princetonLocky
3BYUG9TmvGhdhbidxe9Y5EdQyWZtsgsq5F,2018,190,8,1.0,1,0,2,2479473118.0,white
1KCVdbBAvUcbYRDCFQ3VPFULAwcUx98rar,2015,141,144,0.0700801168812721,284,0,1,48000000.0,white
1EwiG6uJzLMZiA76V2nQ4Kev2NurK8gdYj,2013,335,14,0.588783353585985,7,0,5,2340291001.0,white
13kmEKAyFViej4dNGammNmmfLLocJXyKii,2011,102,2,0.5,1,1,2,13491000000.0,white
1C6ErPGjLt78x8YKCiXt1HbGUVxqLwcjKL,2015,159,0,1.0,1,0,1,119686156.0,white
1J3Q2hASKw6UnsW2DqqH8v89Q6MvoxTBmX,2013,304,140,1.70335242962065,1269,1,4,318900000.0,montrealCryptoLocker
35xZxqk7YiHY3zqRPmnrKK6aiasacnMR6m,2017,217,118,0.139755178374146,9277,0,1,52699233.0,white
19whjPmE7rSXFAHaeZaJKMC4DkmxzAzmPS,2017,18,144,0.126505820634075,4121,1,2,73690000.0,princetonCerber
16pAL4D64ZLEcjFbmtUJ2t9FJVhFzWc3R,2014,139,0,1.0,1,0,2,89130000.0,paduaCryptoWall
15dY8PjZojWaRW7N2pTNk38C9JBMgjnEzx,2016,359,2,1.0,1,0,2,56000000.0,princetonCerber
3Qvz2tiZ4urHdyGHqxbpwPApnCdLYuz9zE,2018,214,0,0.125,1,0,1,73922633386.0,white
1HCDGnEt3NDwmKLk9tK1gL5s5NFhzSGSaT,2016,361,0,0.5,1,0,2,56000000.0,princetonCerber
1LAx5fpZwusbxZpACwYo3Fz92Y1AaFsUQV,2015,191,4,0.125,1,0,2,60000000.0,white
1Nn93BtR3GVraDLztHqzAKz6RemniFtcxn,2012,268,6,0.125,1,0,2,4096129420.0,white
12ZFPQkzjGFVvdRGperAZNDwijqoKDmrer,2014,248,144,0.279087307799303,1873,1872,2,1005500000.0,white
1H4vffaBpVVviHbFUNaVbyr9Rb7UYtnuzc,2016,285,2,0.1,1,0,2,80000000.0,princetonCerber
12rzdosNJVZTWLpSYwUp7cjeeT4TXaDqUC,2014,140,144,0.0007202166719951,2296,1778,2,31915091.0,white
15AqfaiPZ5dsDB66ezTETtKm1L87t9tf5o,2017,16,6,0.5,1,0,2,80000000.0,princetonCerber
1CHS1dv6tCSzkifnsSGytPrwLBHQsuR5QR,2016,356,2,0.5,1,0,2,80000000.0,princetonCerber
1FadCx6YCrMbV8efjnpKgBSsivqciDerqh,2015,205,144,1.29851504006734,2555,0,2,85364804.0,white
1LAiTZheyDWLjUTWVzFftuebzSpptN7oR7,2013,195,0,0.2,1,0,1,1859510431.0,white
39HD7iEipvnnuPgkKP98EgEguTfWWu7nDU,2015,365,16,0.03125,1,0,2,91887131.0,white
1C2R1bAPtdNUhMrApLa7e2zKdTERs2QAXC,2012,24,0,1.0,1,0,1,200800000.0,white
1NFS4StrmJSgwtMsoGQJNWPipHS6xdFnD7,2017,114,16,0.125,1,0,2,59369202.0,white
14agghrGEsJkfxoThGxX6HSUU4pG5BwPMJ,2016,56,144,4.66897393626895,9605,9440,4,45300771858.0,white
15yGLu6GQUqPyDcUZS4PrEDjiF62erjWDR,2014,136,144,0.391467016190862,1141,0,1,100000000.0,white
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,23,0,5.5,10,0,10,11002900100.0,montrealCryptoLocker
1GxdbiEnL3h4nwnGmSmK9mizyjXJGyuZe3,2012,287,96,0.172195657030695,1498,1498,2,80103920.0,white
1AgtJGwryjN7R9Ne7Z4xMgtHVCvrxvUQdP,2014,122,144,0.0003958555391896,544,470,2,99804352.0,white
15GgNMexd95VbT8VQnDaavpMvZDraeqNgY,2016,349,2,0.25,1,0,2,100000000.0,princetonCerber
1AxBkJMkMC2d7rguCFeJyottsckA7PHp4M,2014,91,0,2.0,2,0,2,136999777.0,paduaCryptoWall
1EbPtzPNQJNw13unxVnFJ2tz1LWrmNWe1J,2014,90,0,1.0,1,0,2,120000000.0,paduaCryptoWall
199Tyg3ocgLqrYmvWs2rYGJNQCDhpBtSiV,2013,23,2,0.25,1,0,2,1945549041.0,white
1BQwBtzt8WxQR4vQfzdqQCS3EiGS1jiAAA,2018,25,144,0.0501727738932953,7692,0,1,94631000.0,white
1AJEdqhZtfdT7qHHM7rMdwoxYJ2gZ9ZGcE,2015,186,144,0.0001928238827376,2682,2567,2,224343000.0,white
1AULv8gyiUnVzvkBXhpCrrr8nkdJ9vJgnN,2017,296,4,0.25,1,0,2,65551252.0,white
14xbKquTGATWDUjZ25SzxvKz88kRXEwZSK,2015,43,144,0.0127515590225447,2703,2518,2,2613400000.0,white
